,L,Mean n-L
1139,1139,92.74464808333845
1140,1140,92.74611645517805
1141,1141,92.74757977035961
1142,1142,92.7490380285726
1143,1143,92.75049634648055
1144,1144,92.75195984116587
1145,1145,92.75343363012998
1146,1146,92.75490236214026
1147,1147,92.75637115427917
1148,1148,92.75783488905265
1149,1149,92.75929868375263
1150,1150,92.7607625383828
1151,1151,92.76222645294683
1152,1152,92.76368530953161
1153,1153,92.76514422584806
1154,1154,92.76660320189985
1155,1155,92.76806223769066
1156,1156,92.76951109655229
1157,1157,92.7709548963004
1158,1158,92.77240387371525
1159,1159,92.77385291046457
1160,1160,92.77530200655201
1161,1161,92.77675116198121
1162,1162,92.77819525779107
1163,1163,92.77963429367078
1164,1164,92.7810733884839
1165,1165,92.78251254223406
1166,1166,92.78395175492484
1167,1167,92.7853910265599
1168,1168,92.78683547673657
1169,1169,92.78827998607441
1170,1170,92.78972967438051
1171,1171,92.79117942206476
1172,1172,92.79262922913082
1173,1173,92.79408421570032
1174,1174,92.79553414164585
1175,1175,92.79698924731183
1176,1176,92.79844441258398
1177,1177,92.7999047580034
1178,1178,92.80136516324607
1179,1179,92.80282050756847
1180,1180,92.80427591151168
1181,1181,92.80574161699339
1182,1182,92.80720738252283
1183,1183,92.80867320810374
1184,1184,92.81013909373976
1185,1185,92.81161016081123
1186,1186,92.8130761666735
1187,1187,92.81453711101551
1188,1188,92.81601348029173
1189,1189,92.81748991006125
1190,1190,92.81896127842656
1191,1191,92.82044295109509
1192,1192,92.82192468447795
1193,1193,92.82340647857889
1194,1194,92.82489345572266
1195,1195,92.82638049380186
1196,1196,92.8278727153512
1197,1197,92.82936499805339
1198,1198,92.8308624646531
1199,1199,92.83235486977726
1200,1200,92.83384733606557
1201,1201,92.8353398635218
1202,1202,92.83684269847124
1203,1203,92.8383455950161
1204,1204,92.8398485531601
1205,1205,92.84134132595553
1206,1206,92.84282391277615
1207,1207,92.84430143668149
1208,1208,92.84577389736022
1209,1209,92.84725154229264
1210,1210,92.84872412379586
1211,1211,92.85019676566439
1212,1212,92.85167459211281
1213,1213,92.85315760345993
1214,1214,92.85463555118271
1215,1215,92.85610843496977
1216,1216,92.8575813791407
1217,1217,92.85905950843532
1218,1218,92.86053257349022
1219,1219,92.86199544904778
1220,1220,92.8634635096351
1221,1221,92.86493163041473
1222,1222,92.86639981139038
1223,1223,92.86787317793222
1224,1224,92.86934147941611
1225,1225,92.87080984110712
1226,1226,92.87227313732727
1227,1227,92.87372624197815
1228,1228,92.87517428032477
1229,1229,92.87662237805253
1230,1230,92.87807053516507
1231,1231,92.87951875166601
1232,1232,92.88096190124672
1233,1233,92.88240511001293
1234,1234,92.88385350449083
1235,1235,92.88530195837178
1236,1236,92.88675047165943
1237,1237,92.88819391751943
1238,1238,92.88963742258316
1239,1239,92.89108098685425
1240,1240,92.89252461033634
1241,1241,92.89396316577452
1242,1242,92.89540178022068
1243,1243,92.89684558114732
1244,1244,92.89828944129954
1245,1245,92.89973848836017
1246,1246,92.90118759486401
1247,1247,92.90263676081472
1248,1248,92.90408598621595
1249,1249,92.9055403991713
1250,1250,92.907
1251,1251,92.90845453240067
1252,1252,92.90991425289242
1253,1253,92.91137916179457
1254,1254,92.91284413080048
1255,1255,92.91430915991384
1256,1256,92.91577937797473
1257,1257,92.91724965636091
1258,1258,92.91871486602929
1259,1259,92.92016987751585
1260,1260,92.92161981945014
1261,1261,92.92306982088266
1262,1262,92.92451988181706
1263,1263,92.92597513183003
1264,1264,92.9274304415627
1265,1265,92.92888581101877
1266,1266,92.93034124020191
1267,1267,92.9317864691277
1268,1268,92.93323688746614
1269,1269,92.93468736533212
1270,1270,92.93613790272933
1271,1271,92.93758849966139
1272,1272,92.93903402561156
1273,1273,92.94047961089335
1274,1274,92.94192012477937
1275,1275,92.94334530528477
1276,1276,92.94476541334866
1277,1277,92.9461753176118
1278,1278,92.94758527975043
1279,1279,92.94900043102564
1280,1280,92.95042077175698
1281,1281,92.95184117079579
1282,1282,92.95326162814565
1283,1283,92.95468214381017
1284,1284,92.95609758600871
1285,1285,92.95751308631839
1286,1286,92.9589337767377
1287,1287,92.96035965758627
1288,1288,92.96178559697816
1289,1289,92.96320646260598
1290,1290,92.9646273865736
1291,1291,92.96604323636289
1292,1292,92.96745914428841
1293,1293,92.9688802430862
1294,1294,92.97030140023817
1295,1295,92.97171748280464
1296,1296,92.97313362352168
1297,1297,92.97453442293083
1298,1298,92.9759352798653
1299,1299,92.97734132769348
1300,1300,92.97874743326489
1301,1301,92.9801535965831
1302,1302,92.98155981765164
1303,1303,92.98296609647412
1304,1304,92.98437756694595
1305,1305,92.98578909538968
1306,1306,92.98719041360332
1307,1307,92.98858665516605
1308,1308,92.9899829540787
1309,1309,92.99137931034483
1310,1310,92.99277572396797
1311,1311,92.99417219495163
1312,1312,92.99556872329937
1313,1313,92.99696530901473
1314,1314,92.99835681715483
1315,1315,92.99974838245866
1316,1316,93.00113486977241
1317,1317,93.00251627878315
1318,1318,93.00389774454624
1319,1319,93.00527413159138
1320,1320,93.00665571076418
1321,1321,93.00803734669981
1322,1322,93.00941903940178
1323,1323,93.0108059247694
1324,1324,93.01218773112006
1325,1325,93.01356959424756
1326,1326,93.0149515141554
1327,1327,93.01632835452921
1328,1328,93.01770525147928
1329,1329,93.0190770684802
1330,1330,93.0204489418533
1331,1331,93.02182087160205
1332,1332,93.02318772088437
1333,1333,93.02455462633817
1334,1334,93.02592158796696
1335,1335,93.02728860577417
1336,1336,93.02864540522768
1337,1337,93.03000226044428
1338,1338,93.03136430890633
1339,1339,93.03273155093402
1340,1340,93.03409884915742
1341,1341,93.0354713413757
1342,1342,93.03684389000782
1343,1343,93.0382216330641
1344,1344,93.03959943275238
1345,1345,93.04097728907615
1346,1346,93.04236034036256
1347,1347,93.04374344850267
1348,1348,93.04512661349996
1349,1349,93.04650469671743
1350,1350,93.04788283658787
1351,1351,93.04926103311476
1352,1352,93.05064442525901
1353,1353,93.05202787427797
1354,1354,93.05341138017515
1355,1355,93.05480008222838
1356,1356,93.0561837019982
1357,1357,93.05756737865674
1358,1358,93.05894597261626
1359,1359,93.06032462326021
1360,1360,93.06170333059211
1361,1361,93.06307695470713
1362,1362,93.06446091533368
1363,1363,93.06583979275038
1364,1364,93.06722386709433
1365,1365,93.06860285802405
1366,1366,93.0699819056627
1367,1367,93.0713661505562
1368,1368,93.07275045237704
1369,1369,93.07412967037486
1370,1370,93.07551408595518
1371,1371,93.07689855847335
1372,1372,93.07828308793287
1373,1373,93.0796676743373
1374,1374,93.08105231769012
1375,1375,93.08243187660668
1376,1376,93.0838166337611
1377,1377,93.08520144787447
1378,1378,93.08658631895027
1379,1379,93.08797124699204
1380,1380,93.08935109008638
1381,1381,93.0907309899422
1382,1382,93.09210580443457
1383,1383,93.09348581771808
1384,1384,93.09485560309363
1385,1385,93.09622030237581
1386,1386,93.09757991525075
1387,1387,93.09893958406188
1388,1388,93.10028388052332
1389,1389,93.101633375162
1390,1390,93.10298292532401
1391,1391,93.10432224485177
1392,1392,93.1056616194865
1393,1393,93.10699590593947
1394,1394,93.10831481710078
1395,1395,93.10963378253265
1396,1396,93.1109528022385
1397,1397,93.11227701993704
1398,1398,93.11359100448541
1399,1399,93.11491533096027
1400,1400,93.11623971193416
1401,1401,93.11756414741043
1402,1402,93.1188937816371
1403,1403,93.12022861493507
1404,1404,93.12156350316899
1405,1405,93.12289844634222
1406,1406,93.12423858912624
1407,1407,93.1255787870681
1408,1408,93.12691904017122
1409,1409,93.12825934843902
1410,1410,93.12959971187487
1411,1411,93.13093498528474
1412,1412,93.1322703136577
1413,1413,93.13359026076934
1414,1414,93.13491540773062
1415,1415,93.13624060924154
1416,1416,93.13756586530545
1417,1417,93.13889117592574
1418,1418,93.14022168704459
1419,1419,93.14155739898314
1420,1420,93.1428931659119
1421,1421,93.14422898783425
1422,1422,93.14555971839104
1423,1423,93.14688535726785
1424,1424,93.14821105072464
1425,1425,93.1495367987648
1426,1426,93.1508626013917
1427,1427,93.152193605501
1428,1428,93.15352466441571
1429,1429,93.15485577813922
1430,1430,93.15618179946469
1431,1431,93.15750787539378
1432,1432,93.15882885850766
1433,1433,93.16014989601993
1434,1434,93.1614761355681
1435,1435,93.16280757747349
1436,1436,93.16414422205749
1437,1437,93.16548092168935
1438,1438,93.16681767637247
1439,1439,93.16814933794609
1440,1440,93.16948105436573
1441,1441,93.170817974011
1442,1442,93.17216009720335
1443,1443,93.17350227567601
1444,1444,93.1748445094324
1445,1445,93.17618679847595
1446,1446,93.17753429171644
1447,1447,93.17888184046299
1448,1448,93.1802242956006
1449,1449,93.18157195526354
1450,1450,93.18290422245109
1451,1451,93.18423654452202
1452,1452,93.18557407102249
1453,1453,93.18691680227408
1454,1454,93.1882544390887
1455,1455,93.18959728087341
1456,1456,93.19094017798287
1457,1457,93.19228313042045
1458,1458,93.19362613818961
1459,1459,93.19496920129374
1460,1460,93.19630716934488
1461,1461,93.19764004202806
1462,1462,93.1989678190284
1463,1463,93.20029565074067
1464,1464,93.20163383880006
1465,1465,93.20297208200267
1466,1466,93.20430522932378
1467,1467,93.20563843158263
1468,1468,93.20697168878266
1469,1469,93.20831015227381
1470,1470,93.20963836801978
1471,1471,93.21096663850481
1472,1472,93.21228981206725
1473,1473,93.21360788839203
1474,1474,93.21492601904134
1475,1475,93.21624935600207
1476,1476,93.21757789959608
1477,1477,93.21890649794942
1478,1478,93.2202351510655
1479,1479,93.22156901135591
1480,1480,93.2229029266282
1481,1481,93.22423689688576
1482,1482,93.225570922132
1483,1483,93.2269050023703
1484,1484,93.22823913760409
1485,1485,93.2295681747913
1486,1486,93.23089726676835
1487,1487,93.23223156679653
1488,1488,93.23356592183377
1489,1489,93.2349003318835
1490,1490,93.23623479694908
1491,1491,93.2375590096683
1492,1492,93.23888327698523
1493,1493,93.24020759890325
1494,1494,93.24153197542572
1495,1495,93.2428512524482
1496,1496,93.24417058386938
1497,1497,93.2454899696926
1498,1498,93.24680425549462
1499,1499,93.24812890455867
1500,1500,93.24945360824742
1501,1501,93.25077836656426
1502,1502,93.25210833436431
1503,1503,93.25343320205374
1504,1504,93.25475296931705
1505,1505,93.25607279100939
1506,1506,93.25738751185713
1507,1507,93.25870744231126
1508,1508,93.26002742720449
1509,1509,93.2613423109443
1510,1510,93.2626520932151
1511,1511,93.26396192950979
1512,1512,93.26527181983171
1513,1513,93.26658176418421
1514,1514,93.26789176257064
1515,1515,93.26920181499433
1516,1516,93.27051192145862
1517,1517,93.27182208196687
1518,1518,93.27313229652242
1519,1519,93.27444772178792
1520,1520,93.27576320132013
1521,1521,93.27707357825038
1522,1522,93.27837885226288
1523,1523,93.27968418012665
1524,1524,93.28098956184503
1525,1525,93.28230015471893
1526,1526,93.28361595907084
1527,1527,93.28492666020259
1528,1528,93.28624257303186
1529,1529,93.28755338243487
1530,1530,93.2888694037549
1531,1531,93.29018547937858
1532,1532,93.29150160930924
1533,1533,93.29281779355026
1534,1534,93.29413403210498
1535,1535,93.29544516661508
1536,1536,93.29675635523274
1537,1537,93.29806759796134
1538,1538,93.29937373612314
1539,1539,93.30069024576464
1540,1540,93.30199649195212
1541,1541,93.30330795105141
1542,1542,93.30461946427835
1543,1543,93.30593103163629
1544,1544,93.30724265312861
1545,1545,93.3085440099061
1546,1546,93.30984542039873
1547,1547,93.31115204424907
1548,1548,93.31245356228845
1549,1549,93.31373965449629
1550,1550,93.31502063983488
1551,1551,93.31630167805321
1552,1552,93.3175879293263
1553,1553,93.31886907342044
1554,1554,93.32015027040416
1555,1555,93.32143152028073
1556,1556,93.32271282305342
1557,1557,93.32398901802118
1558,1558,93.32526526567854
1559,1559,93.32655188786359
1560,1560,93.32783856317093
1561,1561,93.32912529160387
1562,1562,93.33041207316569
1563,1563,93.33169890785969
1564,1564,93.33298579568915
1565,1565,93.3342778982141
1566,1566,93.33557005409423
1567,1567,93.33686226333285
1568,1568,93.33815452593326
1569,1569,93.33943651793273
1570,1570,93.34071856287426
1571,1571,93.34200582295732
1572,1572,93.34329829850499
1573,1573,93.34458050261217
1574,1574,93.34586275967456
1575,1575,93.34715023231801
1576,1576,93.34843775813646
1577,1577,93.34972533713318
1578,1578,93.35101296931147
1579,1579,93.3523109807728
1580,1580,93.35359871953739
1581,1581,93.35488651149342
1582,1582,93.35617435664422
1583,1583,93.35746225499308
1584,1584,93.35875020654329
1585,1585,93.36003821129815
1586,1586,93.36131077787417
1587,1587,93.36258339702147
1588,1588,93.36385606874329
1589,1589,93.3651391212741
1590,1590,93.36642222681265
1591,1591,93.36770022103327
1592,1592,93.36897826805486
1593,1593,93.37025120333836
1594,1594,93.37153452051399
1595,1595,93.37282822022519
1596,1596,93.37412197339063
1597,1597,93.37541578001364
1598,1598,93.37670964009752
1599,1599,93.37799838846306
1600,1600,93.37928719008265
1601,1601,93.38057604495961
1602,1602,93.38186495309724
1603,1603,93.3831487488894
1604,1604,93.38442743201918
1605,1605,93.38570616799257
1606,1606,93.38698495681282
1607,1607,93.38826896451967
1608,1608,93.38955302529344
1609,1609,93.39083713913745
1610,1610,93.39211613969829
1611,1611,93.39339002665895
1612,1612,93.39466913284285
1613,1613,93.39593279186559
1614,1614,93.39719650312074
1615,1615,93.39847060039268
1616,1616,93.39974475033068
1617,1617,93.40102928714632
1618,1618,93.40231387706172
1619,1619,93.4035985200802
1620,1620,93.40487804878049
1621,1621,93.40615763037681
1622,1622,93.40743209723428
1623,1623,93.4087066167807
1624,1624,93.40997602116752
1625,1625,93.41124547803618
1626,1626,93.41251498738993
1627,1627,93.41378971740434
1628,1628,93.4150696684032
1629,1629,93.41635484071034
1630,1630,93.41764523464957
1631,1631,93.41893051334533
1632,1632,93.4202158451869
1633,1633,93.4215012301776
1634,1634,93.42278666832073
1635,1635,93.42407215961956
1636,1636,93.42535770407741
1637,1637,93.42664330169758
1638,1638,93.42793929117903
1639,1639,93.42923533425694
1640,1640,93.43053143093465
1641,1641,93.43183275088401
1642,1642,93.43314446420447
1643,1643,93.43445623177617
1644,1644,93.43576805360244
1645,1645,93.43707475959053
1646,1646,93.43838668982917
1647,1647,93.4396935040225
1648,1648,93.44100037227003
1649,1649,93.44230729457509
1650,1650,93.44360910031024
1651,1651,93.444905789158
1652,1652,93.44620253164557
1653,1653,93.44748898587297
1654,1654,93.44878066437761
1655,1655,93.45006722515255
1656,1656,93.45135383915274
1657,1657,93.452645677761
1658,1658,93.45393239832858
1659,1659,93.45521400053785
1660,1660,93.45649048407117
1661,1661,93.4577670204183
1662,1662,93.45903843766808
1663,1663,93.46032025156713
1664,1664,93.46160729063224
1665,1665,93.46289438295231
1666,1666,93.46417118384574
1667,1667,93.46544803757267
1668,1668,93.46673011669287
1669,1669,93.46801224886718
1670,1670,93.46928926132837
1671,1671,93.47056632663619
1672,1672,93.4718434447939
1673,1673,93.47312578889648
1674,1674,93.4744133592683
1675,1675,93.47570615623383
1676,1676,93.47699383329194
1677,1677,93.47828156364464
1678,1678,93.47956934729523
1679,1679,93.48085718424701
1680,1680,93.48213990066225
1681,1681,93.48342267017115
1682,1682,93.48471066683224
1683,1683,93.48599871680774
1684,1684,93.4872919943704
1685,1685,93.4885801510918
1686,1686,93.48986836113755
1687,1687,93.49115144992031
1688,1688,93.49242941712204
1689,1689,93.4937022624247
1690,1690,93.49497516042227
1691,1691,93.49624293609887
1692,1692,93.49751593938892
1693,1693,93.49879417061709
1694,1694,93.50007245476752
1695,1695,93.50134561639582
